Name,DIST,Z
SUB7,4933.279939,475
SUB7,4953.279939,475
SUB7,4973.279939,475
SUB7,4993.279939,475
SUB7,5013.279939,475
SUB7,5033.279939,475
SUB7,5061.56421,475
SUB7,5081.56421,475
SUB7,5109.848481,475
SUB7,5129.848481,475
SUB7,5158.132752,475
SUB7,5186.417024,475
SUB7,5206.417024,475
SUB7,5234.701295,475
SUB7,5262.985566,475
SUB7,5291.269837,475
SUB7,5319.554109,475
SUB7,5347.83838,474.9353943
SUB7,5376.122651,471.0405273
SUB7,5404.406922,467.9862671
SUB7,5424.406922,465.6218872
SUB7,5444.406922,465
SUB7,5472.691194,465
SUB7,5500.975465,465
SUB7,5520.975465,465
SUB7,5540.975465,465
SUB7,5560.975465,465
SUB7,5589.259736,465
SUB7,5617.544007,465
SUB7,5645.828278,465
SUB7,5674.11255,465
SUB7,5694.11255,465
SUB7,5722.396821,465
SUB7,5742.396821,465
SUB7,5770.681092,465
SUB7,5798.965363,465
SUB7,5827.249635,465
SUB7,5847.249635,465
SUB7,5875.533906,465
SUB7,5895.533906,465
SUB7,5915.533906,465
SUB7,5935.533906,465
SUB7,5955.533906,465
SUB7,5975.533906,465
SUB7,5995.533906,465
SUB7,6015.533906,465
SUB7,6035.533906,465
SUB7,6055.533906,465
SUB7,6075.533906,465
SUB7,6103.818177,465
SUB7,6123.818177,465
SUB7,6143.818177,465
SUB7,6163.818177,465
SUB7,6183.818177,465
SUB7,6203.818177,465.0054016
SUB7,6232.102448,465
SUB7,6252.102448,465
SUB7,6272.102448,465
SUB7,6292.102448,465
SUB7,6320.38672,465
SUB7,6340.38672,465
SUB7,6368.670991,465
SUB7,6396.955262,464.4868774
SUB7,6416.955262,459.6494141
SUB7,6445.239533,455
SUB7,6465.239533,455
SUB7,6485.239533,455
SUB7,6513.523805,455
SUB7,6533.523805,455
SUB7,6561.808076,455
SUB7,6590.092347,455
SUB7,6618.376618,455
SUB7,6638.376618,455
SUB7,6658.376618,455
SUB7,6678.376618,455
SUB7,6698.376618,455
SUB7,6718.376618,455
SUB7,6738.376618,455
SUB7,6758.376618,455
SUB7,6778.376618,455
SUB7,6798.376618,455
SUB7,6818.376618,455
SUB7,6838.376618,455
SUB7,6866.66089,455
SUB7,6886.66089,455
SUB7,6906.66089,455
SUB7,6926.66089,455
SUB7,6946.66089,455
SUB7,6966.66089,455
SUB7,6986.66089,455
SUB7,7006.66089,455
SUB7,7026.66089,455
SUB7,7054.945161,455
SUB7,7074.945161,455
SUB7,7103.229432,455
SUB7,7123.229432,455
SUB7,7151.513703,455
SUB7,7171.513703,455
SUB7,7191.513703,455
SUB7,7219.797975,455
SUB7,7239.797975,455
SUB7,7268.082246,455
SUB7,7296.366517,455
SUB7,7324.650788,455
SUB7,7352.93506,455
SUB7,7381.219331,454.9546509
SUB7,7409.503602,452.176239
SUB7,7437.787873,448.7244568
SUB7,7466.072145,445.4900818
SUB7,7486.072145,445
SUB7,7514.356416,445
SUB7,7534.356416,445
SUB7,7554.356416,445
SUB7,7574.356416,445
SUB7,7594.356416,445
SUB7,7622.640687,445
SUB7,7650.924958,445
SUB7,7679.20923,445
SUB7,7707.493501,445
SUB7,7727.493501,445
SUB7,7747.493501,445
SUB7,7767.493501,445
SUB7,7787.493501,445
SUB7,7807.493501,445
SUB7,7827.493501,445
SUB7,7855.777772,445
SUB7,7884.062043,445
SUB7,7912.346315,445
SUB7,7940.630586,445
SUB7,7968.914857,445
SUB7,7997.199128,445
SUB7,8025.4834,445
SUB7,8053.767671,445
SUB7,8082.051942,445
SUB7,8110.336213,445
SUB7,8138.620485,445
SUB7,8166.904756,443.9763184
SUB7,8195.189027,436.1515198
SUB7,8215.189027,435
SUB7,8235.189027,435
SUB7,8255.189027,435
SUB7,8283.473298,435
SUB7,8303.473298,435
SUB7,8323.473298,435
SUB7,8343.473298,435
SUB7,8363.473298,435
SUB7,8391.75757,435
SUB7,8411.75757,435
SUB7,8431.75757,435
SUB7,8451.75757,435
SUB7,8471.75757,435
SUB7,8491.75757,435
SUB7,8511.75757,435
SUB7,8531.75757,435
SUB7,8551.75757,435
SUB7,8571.75757,435
SUB7,8591.75757,435
SUB7,8611.75757,435
SUB7,8631.75757,435
SUB7,8651.75757,435
SUB7,8671.75757,435
SUB7,8691.75757,435
SUB7,8711.75757,435
SUB7,8731.75757,435
SUB7,8751.75757,435
SUB7,8780.041841,435
SUB7,8800.041841,435
SUB7,8820.041841,435
SUB7,8840.041841,435
SUB7,8860.041841,435
SUB7,8880.041841,435
SUB7,8900.041841,435
SUB7,8928.326112,435
SUB7,8948.326112,435
SUB7,8968.326112,435
SUB7,8988.326112,435
SUB7,9008.326112,435
SUB7,9028.326112,435
SUB7,9056.610383,435
SUB7,9076.610383,435
SUB7,9104.894655,435
SUB7,9133.178926,435
SUB7,9153.178926,435
SUB7,9173.178926,435
SUB7,9201.463197,435
SUB7,9221.463197,435
SUB7,9241.463197,435
SUB7,9269.747468,435
SUB7,9289.747468,435
SUB7,9309.747468,435
SUB7,9338.03174,434.9840698
SUB7,9358.03174,433.0302429
SUB7,9378.03174,430.3262634
SUB7,9406.316011,427.3707886
SUB7,9426.316011,425.8995056
SUB7,9446.316011,425
SUB7,9466.316011,425
SUB7,9494.600282,425
SUB7,9514.600282,425
SUB7,9542.884553,425
SUB7,9562.884553,425
SUB7,9582.884553,425
SUB7,9611.168825,425
SUB7,9631.168825,425
SUB7,9651.168825,425
SUB7,9679.453096,425
SUB7,9707.737367,425
SUB7,9727.737367,425
SUB7,9756.021638,425
SUB7,9776.021638,425
SUB7,9796.021638,425
SUB7,9816.021638,425
SUB7,9836.021638,425
SUB7,9856.021638,425
SUB7,9876.021638,425
SUB7,9896.021638,425
SUB7,9924.30591,425
SUB7,9944.30591,425
SUB7,9964.30591,425
SUB7,9984.30591,425
SUB7,10004.30591,425
SUB7,10032.59018,425
SUB7,10052.59018,425
SUB7,10072.59018,425
SUB7,10092.59018,425
SUB7,10112.59018,425
SUB7,10140.87445,425
SUB7,10169.15872,425
SUB7,10189.15872,425
SUB7,10209.15872,425
SUB7,10229.15872,425
SUB7,10249.15872,425
SUB7,10269.15872,425
SUB7,10289.15872,425
SUB7,10309.15872,425
SUB7,10329.15872,425
SUB7,10349.15872,425
SUB7,10369.15872,425
SUB7,10389.15872,425
SUB7,10409.15872,425
SUB7,10429.15872,425
SUB7,10449.15872,425
SUB7,10477.443,425
SUB7,10497.443,425
SUB7,10525.72727,424.112854
SUB7,10545.72727,422.2932129
SUB7,10574.01154,418.6669312
SUB7,10594.01154,415.8160706
SUB7,10614.01154,415
SUB7,10634.01154,415
SUB7,10662.29581,415
SUB7,10690.58008,415
SUB7,10710.58008,415
SUB7,10738.86435,415
SUB7,10767.14862,415
SUB7,10787.14862,415
SUB7,10815.43289,415
SUB7,10835.43289,415
SUB7,10855.43289,415
SUB7,10875.43289,415
SUB7,10895.43289,415
SUB7,10915.43289,415
SUB7,10935.43289,415
SUB7,10955.43289,415
SUB7,10975.43289,415
SUB7,10995.43289,415
SUB7,11015.43289,415
SUB7,11035.43289,415
SUB7,11063.71717,415
SUB7,11083.71717,415
SUB7,11112.00144,415
SUB7,11132.00144,415
SUB7,11152.00144,415
SUB7,11172.00144,415
SUB7,11192.00144,415
SUB7,11220.28571,415
SUB7,11248.56998,415
SUB7,11276.85425,415
SUB7,11305.13852,415
SUB7,11333.42279,415
SUB7,11361.70706,415
SUB7,11389.99133,415
SUB7,11418.27561,415
SUB7,11446.55988,415
SUB7,11466.55988,415
SUB7,11486.55988,415
SUB7,11514.84415,415
SUB7,11543.12842,415
SUB7,11571.41269,415
SUB7,11599.69696,415
SUB7,11627.98123,415
SUB7,11656.2655,415
SUB7,11684.54978,415
SUB7,11704.54978,415
SUB7,11724.54978,415
SUB7,11744.54978,415
SUB7,11772.83405,415
SUB7,11801.11832,415
SUB7,11821.11832,415
SUB7,11841.11832,415
SUB7,11869.40259,415
SUB7,11889.40259,415
SUB7,11909.40259,415
SUB7,11929.40259,415
SUB7,11949.40259,415
SUB7,11969.40259,415
SUB7,11989.40259,415
SUB7,12017.68686,415
SUB7,12037.68686,415
SUB7,12057.68686,415
SUB7,12077.68686,415
SUB7,12105.97113,415
SUB7,12125.97113,415
SUB7,12154.2554,415
SUB7,12182.53967,413.6076355
SUB7,12202.53967,407.8908081
SUB7,12222.53967,405.5287476
SUB7,12242.53967,405
SUB7,12270.82395,405
SUB7,12290.82395,405
SUB7,12310.82395,405
SUB7,12339.10822,405
SUB7,12359.10822,405
SUB7,12379.10822,405
SUB7,12407.39249,405
SUB7,12427.39249,405
SUB7,12447.39249,405
SUB7,12475.67676,405
SUB7,12495.67676,405
SUB7,12515.67676,405
SUB7,12543.96103,405
SUB7,12563.96103,405
SUB7,12583.96103,405
SUB7,12603.96103,405
SUB7,12623.96103,405
SUB7,12643.96103,405
SUB7,12663.96103,405
SUB7,12683.96103,405
SUB7,12712.2453,405
SUB7,12740.52957,405
SUB7,12768.81384,405
SUB7,12797.09812,405
SUB7,12825.38239,405
SUB7,12845.38239,405
SUB7,12865.38239,404.2106934
SUB7,12893.66666,397.3052673
SUB7,12913.66666,396.3401489
SUB7,12941.95093,395.0032044
SUB7,12970.2352,395.3562927
SUB7,12990.2352,395.2997131
SUB7,13018.51947,395.0446167
SUB7,13038.51947,395.8789368
SUB7,13066.80374,395
SUB7,13086.80374,395.6761475
SUB7,13115.08801,395
SUB7,13135.08801,395
SUB7,13163.37229,395
SUB7,13183.37229,395
SUB7,13203.37229,395
SUB7,13223.37229,395
SUB7,13243.37229,395
SUB7,13263.37229,395
SUB7,13291.65656,395
SUB7,13311.65656,395
SUB7,13331.65656,395
SUB7,13351.65656,395
SUB7,13371.65656,395
SUB7,13391.65656,395
SUB7,13411.65656,395
SUB7,13431.65656,395
SUB7,13451.65656,395.6365662
SUB7,13471.65656,396.2297363
SUB7,13491.65656,395.3716431
SUB7,13511.65656,395.000885
SUB7,13531.65656,395
SUB7,13551.65656,395
SUB7,13579.94083,395
SUB7,13599.94083,395
SUB7,13619.94083,395
SUB7,13639.94083,395
SUB7,13668.2251,395
SUB7,13688.2251,393.9491577
SUB7,13708.2251,388.4528503
SUB7,13728.2251,386.3531189
SUB7,13748.2251,386.6411743
SUB7,13768.2251,387.0757141
SUB7,13796.50937,385
SUB7,13816.50937,385.1201477
SUB7,13836.50937,387.051178
SUB7,13864.79364,385.467804
SUB7,13893.07791,385.1356201
SUB7,13913.07791,387.1124878
SUB7,13941.36218,385.5200501
SUB7,13969.64646,385.0604858
SUB7,13989.64646,385
SUB7,14009.64646,385
SUB7,14029.64646,385
SUB7,14057.93073,385
SUB7,14077.93073,385
SUB7,14097.93073,385
SUB7,14117.93073,385
SUB7,14137.93073,385
SUB7,14166.215,385
SUB7,14194.49927,385.1081238
SUB7,14222.78354,385
SUB7,14251.06781,385
SUB7,14279.35208,387.1867676
SUB7,14299.35208,385
SUB7,14319.35208,385.0479126
SUB7,14347.63635,385
SUB7,14375.92063,384.8953857
SUB7,14395.92063,381.457489
SUB7,14415.92063,377.5566101
SUB7,14435.92063,376.0529175
SUB7,14455.92063,379.2003174
SUB7,14475.92063,382.859436
SUB7,14504.2049,377.2540588
SUB7,14532.48917,375
SUB7,14560.77344,377.015686
SUB7,14589.05771,381.3511658
SUB7,14617.34198,377.3591309
SUB7,14637.34198,377.7075501
SUB7,14657.34198,377.4442749
SUB7,14677.34198,375.3711853
SUB7,14697.34198,375
SUB7,14717.34198,375.376709
SUB7,14745.62625,375.146698
SUB7,14773.91052,375
SUB7,14802.1948,375.0086365
SUB7,14830.47907,375.0524292
SUB7,14858.76334,375.045929
SUB7,14887.04761,375.0401917
SUB7,14915.33188,375.4642944
SUB7,14943.61615,379.3378296
SUB7,14971.90042,383.2671509
SUB7,15000.18469,380.9812317
SUB7,15028.46897,376.0344238
SUB7,15048.46897,376.219635
SUB7,15068.46897,375.6738892
SUB7,15088.46897,375
SUB7,15116.75324,375.8822022
SUB7,15145.03751,377.0077515
SUB7,15173.32178,377.5757141
SUB7,15201.60605,377.4368591
SUB7,15229.89032,377.2799377
SUB7,15258.17459,383.0772095
SUB7,15278.17459,377.3364563
SUB7,15306.45886,379.3364563
SUB7,15326.45886,378.1889954
SUB7,15346.45886,383.4885559
SUB7,15374.74314,377.5703735
SUB7,15394.74314,373.3988342
SUB7,15414.74314,366.8333435
SUB7,15434.74314,366.1844788
SUB7,15454.74314,366.7781982
SUB7,15483.02741,371.7600708
SUB7,15503.02741,366.2082214
SUB7,15531.31168,366.8839722
SUB7,15551.31168,366.5830994
SUB7,15579.59595,366.2110596
SUB7,15599.59595,365
SUB7,15619.59595,365
SUB7,15647.88022,365
SUB7,15667.88022,365
SUB7,15687.88022,365
SUB7,15707.88022,365
SUB7,15727.88022,365
SUB7,15756.16449,365
SUB7,15784.44876,365
SUB7,15812.73303,365
SUB7,15841.01731,365
SUB7,15861.01731,365
SUB7,15881.01731,365
SUB7,15901.01731,365
SUB7,15929.30158,365
SUB7,15949.30158,365
SUB7,15969.30158,365
SUB7,15989.30158,365
SUB7,16009.30158,365
SUB7,16029.30158,365
SUB7,16049.30158,365
SUB7,16069.30158,365
SUB7,16089.30158,365
SUB7,16117.58585,365
SUB7,16137.58585,365
SUB7,16165.87012,365
SUB7,16185.87012,365
SUB7,16214.15439,365
SUB7,16234.15439,365
SUB7,16262.43866,365
SUB7,16290.72293,365
SUB7,16310.72293,365
SUB7,16339.0072,365
SUB7,16367.29148,365
SUB7,16387.29148,365
SUB7,16415.57575,365
SUB7,16435.57575,365
SUB7,16463.86002,365
SUB7,16483.86002,365
SUB7,16512.14429,365
SUB7,16540.42856,364.9941711
SUB7,16568.71283,361.7165222
SUB7,16596.9971,356.741272
SUB7,16616.9971,355.2339478
SUB7,16636.9971,355
SUB7,16656.9971,355
SUB7,16676.9971,355
SUB7,16705.28137,355
SUB7,16733.56565,355
SUB7,16761.84992,355
SUB7,16790.13419,355
SUB7,16818.41846,355
SUB7,16846.70273,355
SUB7,16874.987,355
SUB7,16903.27127,355
SUB7,16923.27127,355
SUB7,16951.55554,355
SUB7,16971.55554,355
SUB7,16999.83982,355
SUB7,17019.83982,355
SUB7,17039.83982,355
SUB7,17068.12409,355
SUB7,17088.12409,355
SUB7,17108.12409,355
SUB7,17136.40836,355
SUB7,17156.40836,355
SUB7,17184.69263,355
SUB7,17204.69263,355
SUB7,17224.69263,355
SUB7,17252.9769,355
SUB7,17272.9769,355
SUB7,17301.26117,355
SUB7,17321.26117,355
SUB7,17341.26117,355
SUB7,17369.54544,355
SUB7,17389.54544,355
SUB7,17409.54544,355
SUB7,17437.82971,355
SUB7,17457.82971,355
SUB7,17477.82971,355
SUB7,17497.82971,355
SUB7,17517.82971,355
SUB7,17537.82971,355
SUB7,17557.82971,355
SUB7,17577.82971,355
SUB7,17597.82971,355
SUB7,17626.11399,355
SUB7,17646.11399,355
SUB7,17674.39826,355
SUB7,17702.68253,354.9812927
SUB7,17730.9668,351.0167236
SUB7,17759.25107,348.4553833
SUB7,17779.25107,346.5066223
SUB7,17799.25107,345.2782898
SUB7,17819.25107,345
SUB7,17839.25107,345
SUB7,17859.25107,345
SUB7,17879.25107,345
SUB7,17899.25107,345
SUB7,17919.25107,345
SUB7,17947.53534,345
SUB7,17967.53534,345
SUB7,17987.53534,345
SUB7,18007.53534,345
SUB7,18027.53534,345
SUB7,18047.53534,345
SUB7,18067.53534,345
SUB7,18087.53534,345
SUB7,18107.53534,345
SUB7,18127.53534,345
SUB7,18147.53534,345
SUB7,18167.53534,345
SUB7,18187.53534,345
SUB7,18207.53534,345
SUB7,18227.53534,345
SUB7,18247.53534,345
SUB7,18267.53534,345
SUB7,18287.53534,345
SUB7,18315.81961,344.9560242
SUB7,18335.81961,344.5747376
SUB7,18355.81961,344.1465149
SUB7,18375.81961,343.7182617
SUB7,18404.10388,343.1016541
SUB7,18424.10388,342.6734314
SUB7,18452.38816,342.4130859
SUB7,18472.38816,342.3884277
SUB7,18492.38816,342.6877747
SUB7,18512.38816,343.1107788
SUB7,18532.38816,343.5429382
SUB7,18552.38816,343.9751282
SUB7,18572.38816,344.4073181
SUB7,18592.38816,344.8388977
SUB7,18620.67243,345
SUB7,18640.67243,345
SUB7,18660.67243,345
SUB7,18688.9567,345
SUB7,18708.9567,345
SUB7,18737.24097,345
SUB7,18757.24097,345
SUB7,18785.52524,345
SUB7,18805.52524,345
SUB7,18833.80951,345
SUB7,18862.09378,345
SUB7,18882.09378,345
SUB7,18910.37805,345
SUB7,18938.66233,345
SUB7,18966.9466,345
SUB7,18995.23087,345
SUB7,19023.51514,345
SUB7,19051.79941,345
SUB7,19080.08368,345
SUB7,19108.36795,345
SUB7,19136.65222,345
SUB7,19164.9365,345
SUB7,19193.22077,343.7835083
SUB7,19213.22077,341.9972839
SUB7,19241.50504,339.0355225
SUB7,19261.50504,337.7518311
SUB7,19281.50504,338.515686
SUB7,19309.78931,341.1418457
SUB7,19329.78931,343.011261
SUB7,19358.07358,345
SUB7,19386.35785,345
SUB7,19406.35785,345
SUB7,19434.64212,345
SUB7,19454.64212,343.7660217
SUB7,19482.92639,339.2553711
SUB7,19502.92639,335.6529236
SUB7,19522.92639,335
SUB7,19542.92639,335
SUB7,19562.92639,335
SUB7,19591.21067,335
SUB7,19611.21067,335
SUB7,19639.49494,335
SUB7,19667.77921,335
SUB7,19696.06348,335
SUB7,19724.34775,335
SUB7,19752.63202,335
SUB7,19780.91629,335
SUB7,19809.20056,335
SUB7,19837.48484,335
SUB7,19865.76911,335
SUB7,19885.76911,335
SUB7,19905.76911,335
SUB7,19925.76911,335
SUB7,19945.76911,335
SUB7,19965.76911,335
SUB7,19994.05338,335
SUB7,20022.33765,335
SUB7,20050.62192,335
SUB7,20078.90619,335
SUB7,20098.90619,335
SUB7,20127.19046,335
SUB7,20155.47473,335
SUB7,20183.75901,335
SUB7,20203.75901,335
SUB7,20223.75901,335
SUB7,20252.04328,335
SUB7,20280.32755,335
SUB7,20308.61182,335
SUB7,20328.61182,335
SUB7,20348.61182,335
SUB7,20368.61182,335
SUB7,20388.61182,335
SUB7,20416.89609,335
SUB7,20445.18036,335
SUB7,20473.46463,334.4082642
SUB7,20501.7489,330.9216003
SUB7,20530.03318,327.3695679
SUB7,20550.03318,325.5118103
SUB7,20570.03318,325
SUB7,20590.03318,325
SUB7,20610.03318,325
SUB7,20630.03318,325
SUB7,20658.31745,325
SUB7,20686.60172,325
SUB7,20714.88599,325
SUB7,20743.17026,325
SUB7,20771.45453,325
SUB7,20791.45453,325
SUB7,20811.45453,325
SUB7,20831.45453,325
SUB7,20851.45453,325
SUB7,20871.45453,325
SUB7,20891.45453,325
SUB7,20919.7388,325
SUB7,20948.02307,325
SUB7,20976.30735,325
SUB7,21004.59162,325
SUB7,21032.87589,325
SUB7,21052.87589,325
SUB7,21081.16016,325
SUB7,21109.44443,325
SUB7,21137.7287,325
SUB7,21157.7287,325
SUB7,21186.01297,325
SUB7,21214.29724,325
SUB7,21234.29724,325
SUB7,21262.58152,325
SUB7,21290.86579,325
SUB7,21310.86579,325
SUB7,21330.86579,325
SUB7,21359.15006,325
SUB7,21379.15006,325
SUB7,21399.15006,325
SUB7,21419.15006,325
SUB7,21447.43433,325
SUB7,21475.7186,325
SUB7,21504.00287,325
SUB7,21524.00287,325
SUB7,21552.28714,325
SUB7,21580.57141,325
SUB7,21608.85569,325
SUB7,21628.85569,325
SUB7,21657.13996,325
SUB7,21685.42423,325
SUB7,21705.42423,325
SUB7,21725.42423,325
SUB7,21753.7085,325
SUB7,21773.7085,325
SUB7,21793.7085,325
SUB7,21813.7085,325
SUB7,21833.7085,325
SUB7,21861.99277,325
SUB7,21881.99277,325
SUB7,21901.99277,325
SUB7,21921.99277,325
SUB7,21950.27704,325
SUB7,21970.27704,325
SUB7,21990.27704,325
SUB7,22010.27704,325
SUB7,22030.27704,325
SUB7,22050.27704,325
SUB7,22070.27704,325
SUB7,22090.27704,325
SUB7,22110.27704,325
SUB7,22130.27704,325
SUB7,22150.27704,325
SUB7,22170.27704,325
SUB7,22190.27704,325
SUB7,22210.27704,325
SUB7,22230.27704,325
SUB7,22250.27704,325
SUB7,22270.27704,325
SUB7,22290.27704,325
SUB7,22310.27704,325
SUB7,22330.27704,325
SUB7,22358.56131,325
SUB7,22386.84558,325
SUB7,22415.12986,325
SUB7,22443.41413,325
SUB7,22471.6984,324.9859314
SUB7,22491.6984,323.5517883
SUB7,22511.6984,321.2663574
SUB7,22531.6984,319.1936646
SUB7,22559.98267,317.2904358
SUB7,22579.98267,315.3646851
SUB7,22599.98267,315
SUB7,22619.98267,315
SUB7,22639.98267,315
SUB7,22659.98267,315
SUB7,22688.26694,315
SUB7,22716.55121,315
SUB7,22736.55121,315
SUB7,22764.83548,315
SUB7,22784.83548,315
SUB7,22813.11975,315
SUB7,22833.11975,315
SUB7,22861.40403,315
SUB7,22881.40403,315
SUB7,22909.6883,315
SUB7,22937.97257,315
SUB7,22966.25684,315
SUB7,22986.25684,315
SUB7,23006.25684,315
SUB7,23026.25684,315
SUB7,23046.25684,315
SUB7,23066.25684,315
SUB7,23094.54111,315
SUB7,23114.54111,315
SUB7,23134.54111,315
SUB7,23154.54111,315
SUB7,23174.54111,315
SUB7,23194.54111,315
SUB7,23214.54111,315
SUB7,23242.82538,315
SUB7,23262.82538,315
SUB7,23282.82538,315
SUB7,23302.82538,315
SUB7,23322.82538,315
SUB7,23342.82538,315
SUB7,23371.10965,315
SUB7,23391.10965,315
SUB7,23419.39392,315
SUB7,23439.39392,315
SUB7,23467.6782,315
SUB7,23487.6782,315
SUB7,23507.6782,315
SUB7,23535.96247,315
SUB7,23564.24674,315
SUB7,23592.53101,315
SUB7,23620.81528,315
SUB7,23640.81528,315
SUB7,23669.09955,315
SUB7,23689.09955,315
SUB7,23709.09955,315
SUB7,23737.38382,315
SUB7,23757.38382,315
SUB7,23777.38382,315
SUB7,23797.38382,315
SUB7,23817.38382,315
SUB7,23837.38382,315
SUB7,23857.38382,315
SUB7,23877.38382,315
SUB7,23897.38382,315
SUB7,23925.66809,315
SUB7,23953.95237,315
SUB7,23982.23664,315
SUB7,24010.52091,315
SUB7,24030.52091,315
SUB7,24058.80518,315
SUB7,24078.80518,315
SUB7,24107.08945,315
SUB7,24135.37372,315
SUB7,24163.65799,315
SUB7,24183.65799,315
SUB7,24211.94226,315
SUB7,24240.22654,315
SUB7,24268.51081,315
SUB7,24296.79508,315
SUB7,24316.79508,315
SUB7,24345.07935,315
SUB7,24365.07935,315
SUB7,24393.36362,315
SUB7,24421.64789,315
SUB7,24449.93216,314.721405
SUB7,24478.21643,310.8476563
SUB7,24498.21643,308.9984436
SUB7,24518.21643,307.649292
SUB7,24546.50071,305.5830078
SUB7,24566.50071,305
SUB7,24594.78498,305
SUB7,24614.78498,305
SUB7,24643.06925,305
SUB7,24663.06925,305
SUB7,24683.06925,305
SUB7,24703.06925,305
SUB7,24731.35352,305
SUB7,24759.63779,305
SUB7,24779.63779,305
SUB7,24799.63779,305
SUB7,24827.92206,305
SUB7,24856.20633,305
SUB7,24884.4906,305
SUB7,24912.77488,305
SUB7,24941.05915,305
SUB7,24969.34342,305
SUB7,24997.62769,305
SUB7,25025.91196,305
SUB7,25054.19623,305
SUB7,25082.4805,305
SUB7,25110.76477,305
SUB7,25139.04905,305
SUB7,25159.04905,305
SUB7,25187.33332,305
SUB7,25215.61759,305
SUB7,25243.90186,305
SUB7,25272.18613,305
SUB7,25300.4704,305
SUB7,25328.75467,305
SUB7,25348.75467,305
SUB7,25377.03894,305
SUB7,25397.03894,305
SUB7,25425.32322,305
SUB7,25453.60749,305
SUB7,25473.60749,305
SUB7,25501.89176,305
SUB7,25530.17603,305
SUB7,25558.4603,305
SUB7,25586.74457,305
SUB7,25615.02884,305
SUB7,25635.02884,305
SUB7,25655.02884,305
SUB7,25675.02884,305
SUB7,25703.31311,305
SUB7,25723.31311,305
SUB7,25743.31311,305
SUB7,25763.31311,305
SUB7,25783.31311,305
SUB7,25803.31311,305
SUB7,25823.31311,305
SUB7,25851.59739,305
SUB7,25871.59739,305
SUB7,25891.59739,305
SUB7,25919.88166,305
SUB7,25939.88166,305
SUB7,25959.88166,305
SUB7,25988.16593,305
SUB7,26016.4502,305
SUB7,26044.73447,305
SUB7,26073.01874,305
SUB7,26101.30301,305
SUB7,26129.58728,305
SUB7,26157.87156,304.9813232
SUB7,26177.87156,303.1198425
SUB7,26206.15583,301.4961243
SUB7,26226.15583,300.8027039
SUB7,26246.15583,300.1197815
SUB7,26266.15583,299.446991
SUB7,26294.4401,298.5500794
SUB7,26314.4401,297.7918091
SUB7,26334.4401,297.0335083
SUB7,26354.4401,296.3240051
SUB7,26374.4401,295.653656
SUB7,26394.4401,295.1209106
SUB7,26414.4401,295
SUB7,26434.4401,295
SUB7,26462.72437,295
SUB7,26491.00864,295
SUB7,26519.29291,295
SUB7,26539.29291,295
SUB7,26559.29291,295
SUB7,26587.57718,295
SUB7,26607.57718,295
SUB7,26627.57718,295
SUB7,26647.57718,295
SUB7,26667.57718,295
SUB7,26687.57718,295
SUB7,26707.57718,295
SUB7,26727.57718,295
SUB7,26747.57718,295
SUB7,26767.57718,295
SUB7,26787.57718,295
SUB7,26807.57718,295
SUB7,26835.86145,295
SUB7,26855.86145,295
SUB7,26875.86145,295
SUB7,26895.86145,295
SUB7,26915.86145,295
SUB7,26944.14573,295
SUB7,26964.14573,295
SUB7,26984.14573,295
SUB7,27004.14573,295
SUB7,27024.14573,295
SUB7,27052.43,295
SUB7,27080.71427,295
SUB7,27108.99854,295
SUB7,27128.99854,295
SUB7,27148.99854,295
SUB7,27168.99854,295
SUB7,27188.99854,295
SUB7,27217.28281,295
SUB7,27237.28281,295
SUB7,27265.56708,295
SUB7,27285.56708,295
SUB7,27305.56708,295
SUB7,27333.85135,295
SUB7,27353.85135,295
SUB7,27382.13562,295
SUB7,27402.13562,295
SUB7,27430.4199,295
SUB7,27458.70417,295
SUB7,27486.98844,295
SUB7,27506.98844,295
SUB7,27535.27271,295
SUB7,27555.27271,295
SUB7,27583.55698,295
SUB7,27611.84125,295
SUB7,27631.84125,295
SUB7,27651.84125,295
SUB7,27680.12552,295
SUB7,27700.12552,295
SUB7,27720.12552,295
SUB7,27748.40979,295
SUB7,27768.40979,295
SUB7,27796.69407,295
SUB7,27824.97834,294.7608337
SUB7,27844.97834,293.4698792
SUB7,27864.97834,292.0933533
SUB7,27884.97834,291.2642212
SUB7,27913.26261,290.5318604
SUB7,27941.54688,289.8171082
SUB7,27969.83115,289.1023254
SUB7,27989.83115,288.5547485
SUB7,28018.11542,287.8218384
SUB7,28046.39969,287.1047974
SUB7,28074.68396,286.3900147
SUB7,28094.68396,285.8452759
SUB7,28122.96824,285.151947
SUB7,28142.96824,285
SUB7,28162.96824,285
SUB7,28182.96824,285
SUB7,28202.96824,285
SUB7,28231.25251,285
SUB7,28259.53678,285
SUB7,28279.53678,285
SUB7,28307.82105,285
SUB7,28327.82105,285
SUB7,28347.82105,285
SUB7,28367.82105,285
SUB7,28387.82105,285
SUB7,28407.82105,285
SUB7,28427.82105,285
SUB7,28447.82105,285
SUB7,28467.82105,285
SUB7,28487.82105,285
SUB7,28507.82105,285
SUB7,28527.82105,285
SUB7,28547.82105,285
SUB7,28567.82105,285
SUB7,28587.82105,285
SUB7,28607.82105,285
SUB7,28627.82105,285
SUB7,28647.82105,285
SUB7,28667.82105,285
SUB7,28687.82105,285
SUB7,28716.10532,285
SUB7,28744.38959,285
SUB7,28772.67386,285
SUB7,28792.67386,285
SUB7,28820.95813,285
SUB7,28849.24241,285
SUB7,28877.52668,285
SUB7,28897.52668,285
SUB7,28925.81095,285
